id,language,title,abstract,description,first_claim,context,publication_number,country_code,publication_date,source
EP-4634426-A1_en,en,Molded sheet-metal part with improved hardness curve,"The invention relates to a molded sheet-metal part which is formed from a steel sheet-metal blank, comprising a steel substrate (1) which consists of steel that has 0.1-3 wt.% of Mn and optionally up to 0.01 wt.% of B. The molded sheet-metal part has an aluminum-based corrosion protection coating on at least one face and is characterized in that the value of the hardness gradient of the corrosion protection coating and the steel substrate perpendicularly to the surface of the steel substrate is less than 1.7 GPa/µm. The invention additionally relates to a method for producing such a molded sheet-metal part.",,,"Title: Molded sheet-metal part with improved hardness curve

Abstract: The invention relates to a molded sheet-metal part which is formed from a steel sheet-metal blank, comprising a steel substrate (1) which consists of steel that has 0.1-3 wt.% of Mn and optionally up to 0.01 wt.% of B. The molded sheet-metal part has an aluminum-based corrosion protection coating on at least one face and is characterized in that the value of the hardness gradient of the corrosion protection coating and the steel substrate perpendicularly to the surface of the steel substrate is less than 1.7 GPa/µm. The invention additionally relates to a method for producing such a molded sheet-metal part.",EP-4634426-A1,EP,20251022,google_patents
EP-4634426-A1_fr,fr,Pièce en tôle moulée à courbe de dureté améliorée,"L'invention se rapporte à une pièce en tôle moulée qui est formée à partir d'une ébauche de tôle d'acier, comprenant un substrat en acier (1) qui est constitué d'acier qui a de 0,1 à 3 % en poids de Mn et éventuellement jusqu'à 0,01 % en poids de B. La pièce en tôle moulée a un revêtement de protection contre la corrosion à base d'aluminium sur au moins une face et est caractérisée en ce que la valeur du gradient de dureté du revêtement de protection contre la corrosion et du substrat en acier perpendiculairement à la surface du substrat en acier est inférieure à 1,7 GPa/µm. L'invention se rapporte également à un procédé de production d'une telle pièce en tôle moulée.",,,"Title: Pièce en tôle moulée à courbe de dureté améliorée

Abstract: L'invention se rapporte à une pièce en tôle moulée qui est formée à partir d'une ébauche de tôle d'acier, comprenant un substrat en acier (1) qui est constitué d'acier qui a de 0,1 à 3 % en poids de Mn et éventuellement jusqu'à 0,01 % en poids de B. La pièce en tôle moulée a un revêtement de protection contre la corrosion à base d'aluminium sur au moins une face et est caractérisée en ce que la valeur du gradient de dureté du revêtement de protection contre la corrosion et du substrat en acier perpendiculairement à la surface du substrat en acier est inférieure à 1,7 GPa/µm. L'invention se rapporte également à un procédé de production d'une telle pièce en tôle moulée.",EP-4634426-A1,EP,20251022,google_patents
EP-4634427-A1_en,en,Hot rolled steel plate with high wear resistance and method of manufacturing the same,"The invention deals with a hot rolled steel plate having a composition comprising,by weight percent: C: 0.10 - 0.25 %, Mn: 3.0 – 5.0 %, Si: 0.80 – 1.60 %, Al : 0.10% - 0.60%, S ≤ 0.010 %, P ≤ 0.020 %, N ≤ 0.008 % the remainder of the composition being iron and unavoidable impurities resulting from the smelting, and having a microstructure consisting of, in surface fraction: from 5 to 10% of residual austenite, the rest being auto-tempered martensite.",,,"Title: Hot rolled steel plate with high wear resistance and method of manufacturing the same

Abstract: The invention deals with a hot rolled steel plate having a composition comprising,by weight percent: C: 0.10 - 0.25 %, Mn: 3.0 – 5.0 %, Si: 0.80 – 1.60 %, Al : 0.10% - 0.60%, S ≤ 0.010 %, P ≤ 0.020 %, N ≤ 0.008 % the remainder of the composition being iron and unavoidable impurities resulting from the smelting, and having a microstructure consisting of, in surface fraction: from 5 to 10% of residual austenite, the rest being auto-tempered martensite.",EP-4634427-A1,EP,20251022,google_patents
EP-4634427-A1_fr,fr,Tôle d'acier laminée à chaud à haute résistance à l'usure et son procédé de fabrication,"L'invention concerne une tôle d'acier laminée à chaud ayant une composition comprenant, en pourcentage en poids : C : 0,10 à 0,25 %, Mn : 3,0 à 5,0 %, Si : 0,80 à 1,60 %, Al : 0,10 % à 0,60 %, S ≤ 0 010 %, P ≤ 0 020 %, N ≤ 0 008 %, le reste de la composition étant du fer et des impuretés inévitables résultant de la fusion, et ayant une microstructure constituée, en fraction de surface : de 5 à 10 % d'austénite résiduelle, le reste étant de la martensite auto-trempée.",,,"Title: Tôle d'acier laminée à chaud à haute résistance à l'usure et son procédé de fabrication

Abstract: L'invention concerne une tôle d'acier laminée à chaud ayant une composition comprenant, en pourcentage en poids : C : 0,10 à 0,25 %, Mn : 3,0 à 5,0 %, Si : 0,80 à 1,60 %, Al : 0,10 % à 0,60 %, S ≤ 0 010 %, P ≤ 0 020 %, N ≤ 0 008 %, le reste de la composition étant du fer et des impuretés inévitables résultant de la fusion, et ayant une microstructure constituée, en fraction de surface : de 5 à 10 % d'austénite résiduelle, le reste étant de la martensite auto-trempée.",EP-4634427-A1,EP,20251022,google_patents
EP-4634428-A1_en,en,New 5xxx aluminum alloys and methods of making the same,"New 5xxx aluminum alloy sheet products and methods for making the same are disclosed. The new 5xxx aluminum alloy sheet products may realize a low yield point elongation (YPE) thereby facilitating reduction or elimination of Type A Lüdering (stretcher-strain lines). The new 5xxx aluminum alloy sheet products may be hot rolled into an intermediate gauge product, then cold rolled to a final gauge product, wherein no intermediate annealing occurs prior to or during the cold rolling, and then post cold roll annealing at a temperature and for a time sufficient to first realize a recovered but unrecrystallized microstructure, and then converting of at least some of the recovered but unrecrystallized microstructure to a recrystallized microstructure via a second annealing operation of the post cold roll annealing step.",,,"Title: New 5xxx aluminum alloys and methods of making the same

Abstract: New 5xxx aluminum alloy sheet products and methods for making the same are disclosed. The new 5xxx aluminum alloy sheet products may realize a low yield point elongation (YPE) thereby facilitating reduction or elimination of Type A Lüdering (stretcher-strain lines). The new 5xxx aluminum alloy sheet products may be hot rolled into an intermediate gauge product, then cold rolled to a final gauge product, wherein no intermediate annealing occurs prior to or during the cold rolling, and then post cold roll annealing at a temperature and for a time sufficient to first realize a recovered but unrecrystallized microstructure, and then converting of at least some of the recovered but unrecrystallized microstructure to a recrystallized microstructure via a second annealing operation of the post cold roll annealing step.",EP-4634428-A1,EP,20251022,google_patents
EP-4634428-A1_fr,fr,Nouveaux alliages d'aluminium 5xxx et leurs procédés de fabrication,"L'invention concerne des tôles en nouvel alliage d'aluminium 5xxx et leurs procédés de fabrication. Les tôles en nouvel alliage d'aluminium 5 xxx peuvent réaliser un faible allongement de limite d'élasticité (YPE), ce qui facilite la réduction ou l'élimination des lignes de Lüder de type A (lignes de glissement). Les tôles en nouvel alliage d'aluminium 5 xxx peuvent être laminées à chaud en un produit de calibre intermédiaire, puis laminées à froid en un produit de calibre final, aucun recuit intermédiaire n'ayant lieu avant ou pendant le laminage à froid, puis un recuit post-laminage à froid à une température et pendant une durée suffisantes pour réaliser d'abord une microstructure récupérée mais non recristallisée, et ensuite conversion d'au moins une partie de la microstructure récupérée mais non recristallisée en une microstructure recristallisée par le biais d'une deuxième opération de recuit de l'étape de recuit post-laminage à froid.",,,"Title: Nouveaux alliages d'aluminium 5xxx et leurs procédés de fabrication

Abstract: L'invention concerne des tôles en nouvel alliage d'aluminium 5xxx et leurs procédés de fabrication. Les tôles en nouvel alliage d'aluminium 5 xxx peuvent réaliser un faible allongement de limite d'élasticité (YPE), ce qui facilite la réduction ou l'élimination des lignes de Lüder de type A (lignes de glissement). Les tôles en nouvel alliage d'aluminium 5 xxx peuvent être laminées à chaud en un produit de calibre intermédiaire, puis laminées à froid en un produit de calibre final, aucun recuit intermédiaire n'ayant lieu avant ou pendant le laminage à froid, puis un recuit post-laminage à froid à une température et pendant une durée suffisantes pour réaliser d'abord une microstructure récupérée mais non recristallisée, et ensuite conversion d'au moins une partie de la microstructure récupérée mais non recristallisée en une microstructure recristallisée par le biais d'une deuxième opération de recuit de l'étape de recuit post-laminage à froid.",EP-4634428-A1,EP,20251022,google_patents
EP-4634430-A1_en,en,Polarizer stencil mask,"The present disclosure relates to a stencil mask for defining a plurality of patterns on a substrate during evaporation of material from an evaporation source, the stencil mask comprising a membrane having a top surface and bottom surface and a thickness therebetween of at least 200 nm defining the thickness of the membrane, and a at least one set of parallel slits extending through the thickness of the membrane, wherein the slits are defined such that the material coming from an evaporation source is blocked by the mask or deposited onto the substrate depending on the alignment of said source with the stencil mask.",,,"Title: Polarizer stencil mask

Abstract: The present disclosure relates to a stencil mask for defining a plurality of patterns on a substrate during evaporation of material from an evaporation source, the stencil mask comprising a membrane having a top surface and bottom surface and a thickness therebetween of at least 200 nm defining the thickness of the membrane, and a at least one set of parallel slits extending through the thickness of the membrane, wherein the slits are defined such that the material coming from an evaporation source is blocked by the mask or deposited onto the substrate depending on the alignment of said source with the stencil mask.",EP-4634430-A1,EP,20251022,google_patents
EP-4634430-A1_fr,fr,Masque de pochoir polariseur,"La présente divulgation concerne un masque de pochoir pour définir une pluralité de motifs sur un substrat pendant l'évaporation de matériau à partir d'une source d'évaporation, le masque de pochoir comprenant une membrane ayant une surface supérieure et une surface inférieure et une épaisseur entre celles-ci d'au moins 200 nm définissant l'épaisseur de la membrane, et au moins un ensemble de fentes parallèles s'étendant à travers l'épaisseur de la membrane, les fentes étant définies de telle sorte que le matériau provenant d'une source d'évaporation est bloqué par le masque ou déposé sur le substrat en fonction de l'alignement de ladite source avec le masque de pochoir.",,,"Title: Masque de pochoir polariseur

Abstract: La présente divulgation concerne un masque de pochoir pour définir une pluralité de motifs sur un substrat pendant l'évaporation de matériau à partir d'une source d'évaporation, le masque de pochoir comprenant une membrane ayant une surface supérieure et une surface inférieure et une épaisseur entre celles-ci d'au moins 200 nm définissant l'épaisseur de la membrane, et au moins un ensemble de fentes parallèles s'étendant à travers l'épaisseur de la membrane, les fentes étant définies de telle sorte que le matériau provenant d'une source d'évaporation est bloqué par le masque ou déposé sur le substrat en fonction de l'alignement de ladite source avec le masque de pochoir.",EP-4634430-A1,EP,20251022,google_patents
EP-4634431-A2_en,en,Reducing particle contamination of a laser entrance window in a pulsed laser deposition tool,"One example provides a pulsed laser deposition (PLD) tool. The PLD tool comprises a processing chamber comprising a laser entrance window. The PLD tool further comprises a target holder located within the processing chamber. The PLD tool further comprises a substrate holder located within the processing chamber. The PLD tool further comprises a laser configured to direct laser light through the laser entrance window and towards the target holder. The PLD tool further comprises a purge gas inlet located between the laser entrance window and the target holder, the purge gas inlet configured to direct a flow of purge gas into a path of the laser light.",,,"Title: Reducing particle contamination of a laser entrance window in a pulsed laser deposition tool

Abstract: One example provides a pulsed laser deposition (PLD) tool. The PLD tool comprises a processing chamber comprising a laser entrance window. The PLD tool further comprises a target holder located within the processing chamber. The PLD tool further comprises a substrate holder located within the processing chamber. The PLD tool further comprises a laser configured to direct laser light through the laser entrance window and towards the target holder. The PLD tool further comprises a purge gas inlet located between the laser entrance window and the target holder, the purge gas inlet configured to direct a flow of purge gas into a path of the laser light.",EP-4634431-A2,EP,20251022,google_patents
EP-4634431-A2_fr,fr,Réduction de la contamination de particules d'une fenêtre d'entrée laser dans un outil de dépôt laser pulsé,"Un exemple concerne un outil de dépôt par laser pulsé (PLD). L'outil PLD possède une chambre de traitement comprenant une fenêtre d'entrée laser. L'outil PLD comprend également un support cible situé dans la chambre de traitement. L'outil PLD comprend aussi un support de substrat situé dans la chambre de traitement. L'outil PLD comprend de même un laser conçu pour diriger une lumière laser à travers la fenêtre d'entrée laser et vers le support cible. L'outil PLD comprend en outre une entrée de gaz de purge située entre la fenêtre d'entrée laser et le support cible, l'entrée de gaz de purge étant conçue pour diriger un flux de gaz de purge dans un trajet de la lumière laser.",,,"Title: Réduction de la contamination de particules d'une fenêtre d'entrée laser dans un outil de dépôt laser pulsé

Abstract: Un exemple concerne un outil de dépôt par laser pulsé (PLD). L'outil PLD possède une chambre de traitement comprenant une fenêtre d'entrée laser. L'outil PLD comprend également un support cible situé dans la chambre de traitement. L'outil PLD comprend aussi un support de substrat situé dans la chambre de traitement. L'outil PLD comprend de même un laser conçu pour diriger une lumière laser à travers la fenêtre d'entrée laser et vers le support cible. L'outil PLD comprend en outre une entrée de gaz de purge située entre la fenêtre d'entrée laser et le support cible, l'entrée de gaz de purge étant conçue pour diriger un flux de gaz de purge dans un trajet de la lumière laser.",EP-4634431-A2,EP,20251022,google_patents
EP-4634432-A1_en,en,Substrate retainer,"A retainer for holding a substrate during chemical vapor deposition, CVD, processing, the retainer having: - a first surface configured to form a counter surface for an exposure surface of the substrate; - a second surface, substantially parallel to the counter surface and arranged at a distance, d, from the counter surface, the second surface arranged for supporting the substrate; - a third surface, arranged at an angle to the second surface, the third surface forming an edge confining movement of the substrate.",,,"Title: Substrate retainer

Abstract: A retainer for holding a substrate during chemical vapor deposition, CVD, processing, the retainer having: - a first surface configured to form a counter surface for an exposure surface of the substrate; - a second surface, substantially parallel to the counter surface and arranged at a distance, d, from the counter surface, the second surface arranged for supporting the substrate; - a third surface, arranged at an angle to the second surface, the third surface forming an edge confining movement of the substrate.",EP-4634432-A1,EP,20251022,google_patents
EP-4634432-A1_fr,fr,Dispositif de retenue de substrat,"L'invention concerne un dispositif de retenue pour maintenir un substrat pendant le traitement par dépôt chimique en phase vapeur, CVD, le dispositif de retenue ayant : - une première surface conçue pour former une contre-surface pour une surface d'exposition du substrat; - une deuxième surface, sensiblement parallèle à la contre-surface et disposée à une certaine distance, d, de la contre-surface, la deuxième surface étant conçue pour supporter le substrat; - une troisième surface, disposée à un angle par rapport à la deuxième surface, la troisième surface formant un mouvement de confinement de bord du substrat.",,,"Title: Dispositif de retenue de substrat

Abstract: L'invention concerne un dispositif de retenue pour maintenir un substrat pendant le traitement par dépôt chimique en phase vapeur, CVD, le dispositif de retenue ayant : - une première surface conçue pour former une contre-surface pour une surface d'exposition du substrat; - une deuxième surface, sensiblement parallèle à la contre-surface et disposée à une certaine distance, d, de la contre-surface, la deuxième surface étant conçue pour supporter le substrat; - une troisième surface, disposée à un angle par rapport à la deuxième surface, la troisième surface formant un mouvement de confinement de bord du substrat.",EP-4634432-A1,EP,20251022,google_patents
EP-4634433-A1_de,de,Verfahren zur elektrokatalytischen hydrierung von alkinen und elektrochemische zelle für dieses verfahren,"Es wird ein Verfahren zur elektrokatalytischen Hydrierung von Alkinen in einer elektrochemischen Zelle und eine dafür verwendbare elektrochemische Zelle beschrieben. Das Alkin wird in gasförmiger, flüssiger oder in zumindest teilweise in gelöster Form vorgelegt und an der Kathode hydriert; die Kathode umfasst dabei elementares Silber als Katalysator und/oder eine Silberverbindung, welche während der elektrokatalytischen Reaktion zu elementarem Silber reduziert wird. Mit dem Verfahren ist insbesondere die selektive Herstellung von (E)-Alkenen möglich.",,,"Title: Verfahren zur elektrokatalytischen hydrierung von alkinen und elektrochemische zelle für dieses verfahren

Abstract: Es wird ein Verfahren zur elektrokatalytischen Hydrierung von Alkinen in einer elektrochemischen Zelle und eine dafür verwendbare elektrochemische Zelle beschrieben. Das Alkin wird in gasförmiger, flüssiger oder in zumindest teilweise in gelöster Form vorgelegt und an der Kathode hydriert; die Kathode umfasst dabei elementares Silber als Katalysator und/oder eine Silberverbindung, welche während der elektrokatalytischen Reaktion zu elementarem Silber reduziert wird. Mit dem Verfahren ist insbesondere die selektive Herstellung von (E)-Alkenen möglich.",EP-4634433-A1,EP,20251022,google_patents
EP-4634433-A1_en,en,"Process for the electrocatalytic hydrogenation of alkynes, and electrochemical cell for said process","The invention relates to a process for the electrocatalytic hydrogenation of alkynes in an electrochemical cell and to an electrochemical cell that can be used for this purpose. The alkyne is provided in gaseous, liquid or at least partially dissolved form and hydrogenated on the cathode; the cathode comprises elementary silver as the catalyst and/or a silver compound that is reduced to elementary silver during the electrocatalytic reaction. In particular the selective production of (E)-alkenes is possible using the process.",,,"Title: Process for the electrocatalytic hydrogenation of alkynes, and electrochemical cell for said process

Abstract: The invention relates to a process for the electrocatalytic hydrogenation of alkynes in an electrochemical cell and to an electrochemical cell that can be used for this purpose. The alkyne is provided in gaseous, liquid or at least partially dissolved form and hydrogenated on the cathode; the cathode comprises elementary silver as the catalyst and/or a silver compound that is reduced to elementary silver during the electrocatalytic reaction. In particular the selective production of (E)-alkenes is possible using the process.",EP-4634433-A1,EP,20251022,google_patents
EP-4634433-A1_fr,fr,Procédé d'hydrogénation électrocatalytique d'alcynes et cellule électrochimique pour la mise en oeuvre de ce procédé,"L'invention concerne un procédé d'hydrogénation électrocatalytique d'alcynes dans une cellule électrochimique ainsi qu'une cellule électrochimique utilisable à cet effet. L'alcyne est introduit sous forme gazeuse, liquide ou au moins partiellement dissoute et est hydrogéné à la cathode, qui comprend de l'argent élémentaire comme catalyseur et/ou un composé d'argent qui est réduit en argent élémentaire pendant la réaction électrocatalytique. Ce procédé permet en particulier la production sélective d'alcènes (E).",,,"Title: Procédé d'hydrogénation électrocatalytique d'alcynes et cellule électrochimique pour la mise en oeuvre de ce procédé

Abstract: L'invention concerne un procédé d'hydrogénation électrocatalytique d'alcynes dans une cellule électrochimique ainsi qu'une cellule électrochimique utilisable à cet effet. L'alcyne est introduit sous forme gazeuse, liquide ou au moins partiellement dissoute et est hydrogéné à la cathode, qui comprend de l'argent élémentaire comme catalyseur et/ou un composé d'argent qui est réduit en argent élémentaire pendant la réaction électrocatalytique. Ce procédé permet en particulier la production sélective d'alcènes (E).",EP-4634433-A1,EP,20251022,google_patents
EP-4634434-A1_de,de,Anlage zur reduktion von kohlenstoffdioxid und elektrolysezelle hierfür,"Die Erfindung betrifft eine Elektrolysezelle (1) zur Reduktion von Kohlenstoffdioxid, umfassend zumindest einen Stapel (2) aus einem Anodenraum (3), einem Kathodenraum (4) und optional einem an den Kathodenraum (4) anschließenden Gasraum (5) sowie Fluidzuleitungen (61, 62, 63) und Fluidableitungen (71, 72, 73), die zur Anspeisung für den Anodenraum (3) mit Anolyt, den Kathodenraum (4) mit Katholyt und wahlweise Gas oder den optionalen Gasraum (5) mit Gas eingerichtet sind, und eine Stromleitung (8) zum Anlegen einer Spannung zwischen Kathodenraum (4) und Anodenraum (5). Erfindungsgemäß sind mehrere Stapel (2) vorgesehen und die Fluidzuleitungen (61, 62, 63) sowie die Fluidableitungen (71, 72, 73) und die Stromleitung (8) zur gleichzeitigen Fluidzufuhr und Strombeaufschlagung mehrerer, insbesondere aller, Stapel (2) eingerichtet.",,,"Title: Anlage zur reduktion von kohlenstoffdioxid und elektrolysezelle hierfür

Abstract: Die Erfindung betrifft eine Elektrolysezelle (1) zur Reduktion von Kohlenstoffdioxid, umfassend zumindest einen Stapel (2) aus einem Anodenraum (3), einem Kathodenraum (4) und optional einem an den Kathodenraum (4) anschließenden Gasraum (5) sowie Fluidzuleitungen (61, 62, 63) und Fluidableitungen (71, 72, 73), die zur Anspeisung für den Anodenraum (3) mit Anolyt, den Kathodenraum (4) mit Katholyt und wahlweise Gas oder den optionalen Gasraum (5) mit Gas eingerichtet sind, und eine Stromleitung (8) zum Anlegen einer Spannung zwischen Kathodenraum (4) und Anodenraum (5). Erfindungsgemäß sind mehrere Stapel (2) vorgesehen und die Fluidzuleitungen (61, 62, 63) sowie die Fluidableitungen (71, 72, 73) und die Stromleitung (8) zur gleichzeitigen Fluidzufuhr und Strombeaufschlagung mehrerer, insbesondere aller, Stapel (2) eingerichtet.",EP-4634434-A1,EP,20251022,google_patents
EP-4634434-A1_en,en,"System for reducing carbon dioxide, and electrolysis cell for same","The invention relates to an electrolysis cell (1) for reducing carbon dioxide, comprising at least one stack (2) made of an anode chamber (3), a cathode chamber (4), and optionally a gas chamber (5) which adjoins the cathode chamber (4); fluid supply lines (61, 62, 63) and fluid discharge lines (71, 72, 73) which are designed to supply the anode chamber (3) with analyte, the cathode chamber (4) with catholyte or selectively gas, or the optional gas chamber (5) with gas; and a power line (8) for applying a voltage between the cathode chamber (4) and the anode chamber (5). According to the invention, multiple stacks (2) are provided, and the fluid supply lines (61, 62, 63), the fluid discharge lines (71, 72, 73), and the power line (8) are designed to simultaneously supply fluid and power to a plurality of the stacks (2), in particular all of the stacks.",,,"Title: System for reducing carbon dioxide, and electrolysis cell for same

Abstract: The invention relates to an electrolysis cell (1) for reducing carbon dioxide, comprising at least one stack (2) made of an anode chamber (3), a cathode chamber (4), and optionally a gas chamber (5) which adjoins the cathode chamber (4); fluid supply lines (61, 62, 63) and fluid discharge lines (71, 72, 73) which are designed to supply the anode chamber (3) with analyte, the cathode chamber (4) with catholyte or selectively gas, or the optional gas chamber (5) with gas; and a power line (8) for applying a voltage between the cathode chamber (4) and the anode chamber (5). According to the invention, multiple stacks (2) are provided, and the fluid supply lines (61, 62, 63), the fluid discharge lines (71, 72, 73), and the power line (8) are designed to simultaneously supply fluid and power to a plurality of the stacks (2), in particular all of the stacks.",EP-4634434-A1,EP,20251022,google_patents
EP-4634434-A1_fr,fr,Installation de réduction de dioxyde de carbone et cellule électrolytique associée,"La présente invention concerne une cellule électrolytique (1) permettant de réduire le dioxyde de carbone, ladite cellule comprenant au moins un empilement (2) composé d'une chambre d'anode (3), d'une chambre de cathode (4) et éventuellement d'un espace à gaz (5), adjacent à la chambre de cathode (4), ainsi que de conduites d'alimentation en fluide (61, 62, 63) et de conduites d'évacuation de fluide (71, 72, 73), qui sont conçues de manière à assurer l'alimentation en anolyte de la chambre d'anode (3), l'alimentation en catholyte ou éventuellement en gaz de la chambre de cathode (4) et l'alimentation en gaz de l'éventuel espace à gaz (5), et une ligne de courant (8) destinée à appliquer une tension entre la chambre de cathode (4) et la chambre d'anode (3). Selon l'invention, plusieurs empilements (2) sont prévus et les conduites d'alimentation en fluide (61, 62, 63) ainsi que les conduites d'évacuation de fluide (71, 72, 73) et la ligne de courant (8) sont conçues de manière à assurer simultanément l'alimentation en fluide et la sollicitation en courant de plusieurs empilements, en particulier de tous les empilements (2).",,,"Title: Installation de réduction de dioxyde de carbone et cellule électrolytique associée

Abstract: La présente invention concerne une cellule électrolytique (1) permettant de réduire le dioxyde de carbone, ladite cellule comprenant au moins un empilement (2) composé d'une chambre d'anode (3), d'une chambre de cathode (4) et éventuellement d'un espace à gaz (5), adjacent à la chambre de cathode (4), ainsi que de conduites d'alimentation en fluide (61, 62, 63) et de conduites d'évacuation de fluide (71, 72, 73), qui sont conçues de manière à assurer l'alimentation en anolyte de la chambre d'anode (3), l'alimentation en catholyte ou éventuellement en gaz de la chambre de cathode (4) et l'alimentation en gaz de l'éventuel espace à gaz (5), et une ligne de courant (8) destinée à appliquer une tension entre la chambre de cathode (4) et la chambre d'anode (3). Selon l'invention, plusieurs empilements (2) sont prévus et les conduites d'alimentation en fluide (61, 62, 63) ainsi que les conduites d'évacuation de fluide (71, 72, 73) et la ligne de courant (8) sont conçues de manière à assurer simultanément l'alimentation en fluide et la sollicitation en courant de plusieurs empilements, en particulier de tous les empilements (2).",EP-4634434-A1,EP,20251022,google_patents
EP-4634435-A1_en,en,"Layered double-hydroxide catalytic coatings containing: cu, mg e al, achievable electro¬ chemically, for uses such as electrochemical reduction of carbon dioxide","The present invention pertains to a new nanostructured composite material with a layered hydrotalcite-type ternary structure of CuMgAI LDH (layered double hydroxides) and comprising particles of metal copper Cu° and particles containing cuprous ion Cu + (such as cuprous oxide), as a redox couple Cu°/Cu + , preferably placed in intimate contact with the layered hydrotalcite-type structure.",,,"Title: Layered double-hydroxide catalytic coatings containing: cu, mg e al, achievable electro¬ chemically, for uses such as electrochemical reduction of carbon dioxide

Abstract: The present invention pertains to a new nanostructured composite material with a layered hydrotalcite-type ternary structure of CuMgAI LDH (layered double hydroxides) and comprising particles of metal copper Cu° and particles containing cuprous ion Cu + (such as cuprous oxide), as a redox couple Cu°/Cu + , preferably placed in intimate contact with the layered hydrotalcite-type structure.",EP-4634435-A1,EP,20251022,google_patents
EP-4634435-A1_fr,fr,"Revêtements catalytiques à double hydroxyde en couches contenant : cu, mg e al, pouvant être obtenu par voie électrochimique, pour des utilisations telles que la réduction électrochimique de dioxyde de carbone","La présente invention concerne un nouveau matériau composite nanostructuré ayant une structure ternaire de type hydrotalcite stratifiée de CuMgAI LDH (hydroxydes doubles lamellaires) et comprenant des particules de cuivre métallique Cu° et des particules contenant des ions cuivreux Cu+ (tels que l'oxyde cuivreux), en tant que couple redox Cu°/Cu+, de préférence placé en contact étroit avec la structure de type hydrotalcite stratifiée.",,,"Title: Revêtements catalytiques à double hydroxyde en couches contenant : cu, mg e al, pouvant être obtenu par voie électrochimique, pour des utilisations telles que la réduction électrochimique de dioxyde de carbone

Abstract: La présente invention concerne un nouveau matériau composite nanostructuré ayant une structure ternaire de type hydrotalcite stratifiée de CuMgAI LDH (hydroxydes doubles lamellaires) et comprenant des particules de cuivre métallique Cu° et des particules contenant des ions cuivreux Cu+ (tels que l'oxyde cuivreux), en tant que couple redox Cu°/Cu+, de préférence placé en contact étroit avec la structure de type hydrotalcite stratifiée.",EP-4634435-A1,EP,20251022,google_patents
EP-4634436-A1_en,en,Method and system for detecting damage in electrochemical cells using inert gas injection and dynamic differential pressure analysis,"A damage detection method for an electrolyzer comprises classifying the eletrolyzer's cells into a category with a damaged membrane, executing first test(s) to confirm whether the category comprises at least one cell, at least one of the first test(s) based on an injection of inert gases at an anode and at a cathode of each cell, when an outcome of the first test(s) confirms that the category comprises the at least one cell, replacing the cell(s) and executing a second test to assess whether at least one further damaged cell remains, when an outcome of the second test indicates that the at least one further damaged cell remains, stopping the electrolyzer and repeating the executing of the first test(s), the replacing the cell(s), and the executing of the second test, and when the outcome of the second test indicates that no further damaged cell remains, starting the electrolyzer.",,,"Title: Method and system for detecting damage in electrochemical cells using inert gas injection and dynamic differential pressure analysis

Abstract: A damage detection method for an electrolyzer comprises classifying the eletrolyzer's cells into a category with a damaged membrane, executing first test(s) to confirm whether the category comprises at least one cell, at least one of the first test(s) based on an injection of inert gases at an anode and at a cathode of each cell, when an outcome of the first test(s) confirms that the category comprises the at least one cell, replacing the cell(s) and executing a second test to assess whether at least one further damaged cell remains, when an outcome of the second test indicates that the at least one further damaged cell remains, stopping the electrolyzer and repeating the executing of the first test(s), the replacing the cell(s), and the executing of the second test, and when the outcome of the second test indicates that no further damaged cell remains, starting the electrolyzer.",EP-4634436-A1,EP,20251022,google_patents
EP-4634436-A1_fr,fr,Procédé et système de détection de dommages dans des cellules électrochimiques à l'aide d'une injection de gaz inerte et d'une analyse de pression différentielle dynamique,"La présente invention concerne un procédé de détection de dommages pour un électrolyseur comprenant la classification des cellules de l'électrolyseur dans une catégorie avec une membrane endommagée, l'exécution d'un ou de premiers tests pour confirmer si la catégorie comprend au moins une cellule, au moins l'un du ou des premiers tests sur la base d'une injection de gaz inertes au niveau d'une anode et au niveau d'une cathode de chaque cellule, lorsqu'un résultat du ou des premiers tests confirme que la catégorie comprend la ou les cellules, le remplacement de la ou des cellules et l'exécution d'un deuxième test pour évaluer s'il reste au moins une autre cellule endommagée, lorsqu'un résultat du deuxième test indique qu'il reste la ou les autres cellules endommagées, l'arrêt de l'électrolyseur et la répétition de l'exécution du ou des premiers tests, le remplacement de la ou des cellules, et l'exécution du deuxième test, et lorsque le résultat du deuxième test indique qu'il ne reste aucune autre cellule endommagée, le démarrage de l'électrolyseur.",,,"Title: Procédé et système de détection de dommages dans des cellules électrochimiques à l'aide d'une injection de gaz inerte et d'une analyse de pression différentielle dynamique

Abstract: La présente invention concerne un procédé de détection de dommages pour un électrolyseur comprenant la classification des cellules de l'électrolyseur dans une catégorie avec une membrane endommagée, l'exécution d'un ou de premiers tests pour confirmer si la catégorie comprend au moins une cellule, au moins l'un du ou des premiers tests sur la base d'une injection de gaz inertes au niveau d'une anode et au niveau d'une cathode de chaque cellule, lorsqu'un résultat du ou des premiers tests confirme que la catégorie comprend la ou les cellules, le remplacement de la ou des cellules et l'exécution d'un deuxième test pour évaluer s'il reste au moins une autre cellule endommagée, lorsqu'un résultat du deuxième test indique qu'il reste la ou les autres cellules endommagées, l'arrêt de l'électrolyseur et la répétition de l'exécution du ou des premiers tests, le remplacement de la ou des cellules, et l'exécution du deuxième test, et lorsque le résultat du deuxième test indique qu'il ne reste aucune autre cellule endommagée, le démarrage de l'électrolyseur.",EP-4634436-A1,EP,20251022,google_patents
